Id,SalePrice
1574,106693.99926939746
1575,242226.93745212324
1576,264937.3318948334
1577,196533.36510830576
1578,137855.78739707882
1579,156194.63264474052
1580,183564.12913741273
1581,133881.31372569548
1582,132838.701970959
1583,285760.4146280764
1584,221631.23430604616
1585,148521.03514476874
1586,87257.46256580787
1587,95420.1486016124
1588,160617.31618544116
1589,94912.85036875143
1590,130602.16193712142
1591,89390.4477884491
1592,90346.7196116988
1593,123598.97216035976
1594,126065.0522770538
1595,120581.47127718922
1596,224766.11554430044
1597,207570.2408832227
1598,238880.4320864369
1599,153703.84947014612
1600,157888.33262107847
1601,57715.15283672871
1602,122455.07222428784
1603,82335.14228763219
1604,262866.82714104606
1605,223619.7505911896
1606,153618.12595204462
1607,154039.37400892284
1608,208218.95477687655
1609,170907.3154825928
1610,168752.551320468
1611,130498.74987724177
1612,173641.19065291103
1613,163011.2009665774
1614,150820.99240617186
1615,115354.11111917016
1616,71585.85503750033
1617,98526.82115898402
1618,127849.65106125195
1619,143053.51776398372
1620,154339.09681412947
1621,134520.9819225197
1622,160007.2818883762
1623,253850.95106313046
1624,195428.34775805578
1625,116720.38575834011
1626,175739.6175926198
1627,189903.73545553442
1628,289328.93966974516
1629,206519.02256262547
1630,346130.88833665795
1631,237894.18562553244
1632,232111.98937879218
1633,175177.7086332917
1634,192115.09976358718
1635,180682.05117448894
1636,177791.972642942
1637,210838.8406940597
1638,177781.4345296179
1639,186481.8277741977
1640,235296.0956369452
1641,194396.86324039227
1642,268504.31973866164
1643,220549.12754144694
1644,231114.97935060284
1645,216422.49418263478
1646,168697.0771004314
1647,159469.97994001748
1648,118671.72746164496
1649,139507.162150943
1650,118589.77264101354
1651,125030.67927947265
1652,105217.99445122677
1653,118334.5108145841
1654,143482.92171721568
1655,133664.11215671749
1656,143524.15713935407
1657,141883.94463315114
1658,149855.1741944583
1659,116584.15917535589
1660,149869.60229704878
1661,474799.07554482284
1662,359097.0137470149
1663,362694.016572207
1664,511180.168585503
1665,294291.2597128961
1666,348674.42585960554
1667,343266.2063869762
1668,360762.3770195326
1669,268789.733190981
1670,337173.4208930769
1671,273360.4090763513
1672,414337.8742322237
1673,283187.16318842524
1674,280319.5100822997
1675,186974.78534041415
1676,206215.62511267513
1677,196731.00250646172
1678,462793.82070982235
1679,379548.1107936084
1680,347030.6534464612
1681,230338.51604827718
1682,354013.04268272175
1683,177170.99267971521
1684,177928.37422979885
1685,167484.64614095003
1686,169427.13431525766
1687,166345.93496865177
1688,202078.14286459098
1689,197792.9321215246
1690,195288.52350846707
1691,182698.74215842696
1692,277191.4719668702
1693,193640.90022883576
1694,188779.78346296767
1695,177036.37186506685
1696,270128.37218054617
1697,173853.58553884126
1698,365016.2090548447
1699,331548.1395274959
1700,308011.1846626394
1701,240130.44165727057
1702,243763.6363270585
1703,215883.69057808418
1704,272695.26985252893
1705,260901.7288710515
1706,400067.5981807424
1707,256515.68135210662
1708,220807.13920634135
1709,309923.2634145193
1710,226393.0373683715
1711,294205.9966947196
1712,226853.52900476434
1713,276049.6705227111
1714,249297.6354452511
1715,238995.80162260722
1716,179884.80326981665
1717,158745.05103702223
1718,137715.54247246194
1719,237293.01565240562
1720,258811.6270199976
1721,164674.27720998475
1722,137011.5688231712
1723,164025.5277069366
1724,195214.31820268935
1725,250087.6596957068
1726,196379.29098338843
1727,152196.55857033623
1728,179706.58186001919
1729,164279.40464463303
1730,158254.03736655775
1731,128503.76802505221
1732,129256.11634588896
1733,123107.75495220776
1734,125523.47290986631
1735,102478.17357273742
1736,125579.7166075914
1737,295287.8392750671
1738,253650.01962657526
1739,249618.76875997297
1740,217877.46534215778
1741,199285.97038779937
1742,185437.04272940918
1743,173008.52597185702
1744,369338.4181476787
1745,250563.98066540645
1746,164134.28074709387
1747,235685.8363081133
1748,226009.28860187012
1749,167610.12155680332
1750,147543.45408810396
1751,214041.02733912453
1752,118050.33356537562
1753,152520.43366579394
1754,209154.27774743395
1755,191058.8886703354
1756,138165.02655492537
1757,130607.58744033572
1758,159760.4570527955
1759,166223.68720789204
1760,173021.89081839524
1761,158930.0908957401
1762,181655.94174237407
1763,187098.2965669181
1764,131481.28172430332
1765,162804.5324943924
1766,170787.15304727294
1767,186595.51363431843
1768,151833.1635131796
1769,157209.12584578022
1770,153157.53050106287
1771,139039.7880765556
1772,153367.02845888748
1773,125484.36725901507
1774,137108.96277903666
1775,148710.84717901357
1776,131193.84367290803
1777,117473.59213761557
1778,151281.1746308964
1779,142453.6472326931
1780,175024.83803476067
1781,136225.09335458724
1782,106444.8785685064
1783,159524.60454686717
1784,114468.05886787055
1785,121082.23110606005
1786,141519.9228122099
1787,173131.68176934938
1788,75533.42181741327
1789,95733.0605956659
1790,75608.82246527488
1791,172049.690455811
1792,159459.39491296586
1793,114690.75328553915
1794,159256.4446518976
1795,125056.43562522437
1796,151350.1905110572
1797,132575.44916714873
1798,128144.27837553086
1799,118641.91024206163
1800,133409.34210313638
1801,127412.42973457495
1802,124636.93161525088
1803,159976.02634568437
1804,137343.03312986926
1805,138346.58005280676
1806,117216.21812307468
1807,128052.2436493071
1808,122767.73249758073
1809,140655.5684153607
1810,134826.35641327914
1811,90576.22015494568
1812,105908.65737627164
1813,136615.45279211784
1814,91160.2794753915
1815,48053.60722406063
1816,106117.08666444005
1817,114653.9719156518
1818,183136.04062667626
1819,131874.6823323476
1820,63943.8060750563
1821,104239.95464415036
1822,177854.52258350782
1823,87117.89889827605
1824,151650.5566684015
1825,134284.1705056366
1826,120148.08561940705
1827,98805.39473694871
1828,134950.63824529052
1829,137279.4502907585
1830,143149.92323243472
1831,117947.02059221949
1832,99318.52685876837
1833,167795.65044509637
1834,135627.44102455262
1835,83454.49646069709
1836,126357.54271121378
1837,99175.37315176055
1838,110589.64004849168
1839,96178.84072691611
1840,139861.58809427667
1841,126903.19121668051
1842,104077.99017626207
1843,143928.60159119978
1844,167894.90074012178
1845,149318.51038790462
1846,154468.35620755592
1847,170942.32619864345
1848,60940.79568873395
1849,101889.83688524121
1850,113502.32826085814
1851,149505.18049580092
1852,125065.715118107
1853,151137.38134400971
1854,162821.96330706464
1855,162047.00379693997
1856,251974.95652511375
1857,162274.84926632166
1858,151898.9755789608
1859,115028.20640101969
1860,150683.20801409724
1861,120588.62990641202
1862,321971.0441949775
1863,295926.87681837543
1864,295961.9589833949
1865,440735.4042481672
1866,399477.58128808637
1867,241404.08275613424
1868,311146.1402806203
1869,218827.1828526032
1870,240738.705134272
1871,268654.38154058
1872,184698.79220178357
1873,252445.75989009364
1874,154088.0438476208
1875,211507.9438907193
1876,205926.3753326727
1877,240167.6435178704
1878,221467.65657063178
1879,149600.97983069095
1880,146559.44043638546
1881,285086.37185198173
1882,263133.11526058207
1883,196751.9018216496
1884,209201.78377752609
1885,202887.44496526677
1886,273071.3162507094
1887,229420.14823921392
1888,272801.9655604507
1889,213724.41741311812
1890,150465.4651697945
1891,131327.08522599205
1892,109537.53776675736
1893,132552.57547125817
1894,128732.21863675368
1895,145639.343254255
1896,123486.51274880243
1897,134007.79590569902
1898,93130.52810145126
1899,176167.5883237431
1900,175673.58123742146
1901,190164.03090374192
1902,140848.23408775218
1903,209632.5860104647
1904,138537.22765171842
1905,223087.20549525556
1906,134664.2797858743
1907,224851.68415663246
1908,112600.72124585883
1909,144194.7938941102
1910,134052.59976118885
1911,190765.7739411342
1912,300570.1257318251
1913,171960.6245617123
1914,45495.71967296899
1915,369476.453026736
1916,73353.45004493336
1917,222907.12234818583
1918,137698.67486404884
1919,161577.7972051007
1920,142288.34685995523
1921,410532.62852708646
1922,358869.5449413026
1923,217965.76550490264
1924,271121.94171014987
1925,206215.31428694839
1926,439520.3775031224
1927,141552.75105901738
1928,159206.434267413
1929,130150.66610854915
1930,131821.3401563376
1931,140157.3592314009
1932,132017.31988980045
1933,229068.29428348664
1934,186571.03905549203
1935,190015.79160164567
1936,219125.67856050387
1937,207742.2326164252
1938,180423.9072583499
1939,259585.73812984247
1940,170101.73997500117
1941,175645.79670260922
1942,203066.81027749332
1943,191954.93493113064
1944,424249.8992873258
1945,405131.1400371186
1946,124077.48758741422
1947,308942.11609906855
1948,187754.996494545
1949,269730.3462333235
1950,197714.3206821133
1951,256490.32328650868
1952,213325.39342522723
1953,213715.26127957567
1954,197887.45505196444
1955,153349.42015382077
1956,306268.81305886735
1957,151730.8606455999
1958,277652.77507934737
1959,150112.74702789937
1960,122870.90889350347
1961,135780.46119266478
1962,104671.03203695558
1963,113530.8208240497
1964,126943.66806289677
1965,160615.3153778318
1966,146382.27941670566
1967,327820.65570979053
1968,427632.67376408074
1969,417691.1682603955
1970,467212.8806035571
1971,443214.296498316
1972,416418.93097855616
1973,287121.5947353359
1974,314000.0805553707
1975,518336.1103689459
1976,279061.6126033958
1977,358938.29664235073
1978,377463.72258195805
1979,361800.81305474415
1980,204870.68337152686
1981,369317.24610982894
1982,245935.52163552685
1983,217749.69975709036
1984,155338.32819808
1985,264187.2844497641
1986,222618.12167358407
1987,229855.21049381967
1988,176810.67882412006
1989,188867.7535234416
1990,214361.1132666245
1991,194995.4645188396
1992,223077.95872122253
1993,169746.84014661337
1994,204394.79074190216
1995,190966.75819928484
1996,257570.0672122732
1997,312711.2817601192
1998,342138.05718082574
1999,311733.89035298146
2000,317902.80344577285
2001,319861.99254610256
2002,251239.5992336711
2003,280731.52490007854
2004,252943.5896868983
2005,209974.07539065758
2006,202115.40880562403
2007,235782.10766546312
2008,219228.26544708852
2009,220399.00232440876
2010,201927.82655509276
2011,134757.20759506986
2012,184654.6216259855
2013,205645.99837908428
2014,201542.58074825816
2015,238364.45796629187
2016,214406.80064967158
2017,217856.75480105792
2018,134614.93449375738
2019,134091.89291859075
2020,94587.16168760206
2021,112176.34397064717
2022,233099.8395004839
2023,150252.0521870756
2024,234336.17202303148
2025,383381.02975442144
2026,183310.9122451005
2027,177849.1186732805
2028,148814.5033461076
2029,173787.5968801536
2030,271016.719815255
2031,250633.80870688078
2032,268999.1018562495
2033,251727.47607655957
2034,179679.97669706822
2035,237281.47347989946
2036,181828.6717816697
2037,191912.96305926566
2038,330713.70070964284
2039,264417.116179435
2040,332045.5656859643
2041,292749.94637668354
2042,194719.4724824034
2043,178985.07852097723
2044,166854.2464476646
2045,206933.02430772933
2046,142148.84476067068
2047,161925.77807010076
2048,144464.1971776106
2049,142099.789132009
2050,183066.73157868502
2051,95209.58590915393
2052,120459.91489156256
2053,149125.3041588327
2054,113970.18443650109
2055,160775.71062802174
2056,132408.6979857901
2057,119721.88666828739
2058,211891.78855669123
2059,136399.3482391562
2060,176268.0669283804
2061,167482.67830856345
2062,138781.91042876715
2063,98792.89677332227
2064,140353.23439556206
2065,135481.31022346445
2066,166683.54344478878
2067,106204.67223846182
2068,138770.55722908728
2069,87522.42019649276
2070,108608.48417481201
2071,109159.78562533445
2072,142858.89792738375
2073,137767.27673078194
2074,156446.17991194283
2075,158361.13687364545
2076,126413.75568343524
2077,166480.666579033
2078,125191.70352710734
2079,135759.22718557913
2080,118503.61693508003
2081,130293.92125405974
2082,136547.09848672675
2083,155304.7101220173
2084,116453.72653822514
2085,123452.13439291509
2086,80687.63716869993
2087,92382.72317831934
2088,78201.02236525057
2089,76168.6977320773
2090,136732.80778920726
2091,93007.32628253105
2092,118717.87715874382
2093,124856.89508081335
2094,119377.4978530173
2095,130210.35935139662
2096,95826.19570667749
2097,108978.84921041838
2098,135350.40588615532
2099,49482.749950089
2100,93957.08507667168
2101,120547.60259825575
2102,122915.00908905981
2103,102410.1441016968
2104,143182.42127500585
2105,133569.1530738009
2106,87361.12548532692
2107,187538.97151417873
2108,115907.57538956752
2109,108385.055359411
2110,103759.53433423379
2111,129653.8232793743
2112,142424.00973969954
2113,128456.68384873267
2114,131336.9016046988
2115,163930.61457634458
2116,112994.8164323416
2117,159739.65039044508
2118,128167.73941775382
2119,128762.77436291495
2120,108511.56954692984
2121,83590.82263047896
2122,136531.69856133693
2123,82264.63093644666
2124,159271.0652558928
2125,136523.3182742009
2126,160667.8715086917
2127,162860.21471840335
2128,147159.23516867892
2129,71881.35455284484
2130,137914.92842293772
2131,135138.66090847837
2132,104259.1606678705
2133,136195.21198619134
2134,123539.22721396721
2135,98655.96419192299
2136,98022.62788087402
2137,112185.44792019977
2138,128045.53825147159
2139,155653.5354492058
2140,151225.98372184744
2141,145079.57169282046
2142,123094.03294281733
2143,152843.53404060839
2144,135340.5522459931
2145,147202.64100698006
2146,181367.78129469062
2147,158039.4408947044
2148,137128.0248613481
2149,160418.04102552668
2150,221936.03550340224
2151,111216.3510642886
2152,170483.09194559293
2153,175832.47048709617
2154,117766.54353166212
2155,141758.18830879973
2156,271871.56298208726
2157,220756.5567854159
2158,238673.7112099626
2159,221704.88186995868
2160,184989.01135413552
2161,257855.73840879
2162,478553.39927892934
2163,378126.2334142897
2164,268922.7669996127
2165,198541.4486103427
2166,160925.1410266249
2167,241956.46489109212
2168,238658.4136432555
2169,237308.14728094154
2170,281525.15710193856
2171,167406.22825542215
2172,140989.00052554387
2173,186880.5122337162
2174,217410.2364096742
2175,332936.7422718004
2176,307995.3627074359
2177,254308.7701884203
2178,213013.50768048456
2179,162120.39107634616
2180,218687.93231491558
2181,203282.2241331566
2182,240919.1832000363
2183,211379.75020725265
2184,128547.8796005983
2185,127103.50665106603
2186,147235.16117849888
2187,155689.41380643667
2188,170929.96941680685
2189,248137.9415816457
2190,95544.60868590101
2191,88030.6082625162
2192,98849.77221451796
2193,129088.40102103892
2194,122144.4204112938
2195,51205.12099964652
2196,121431.57068738237
2197,137212.90524103504
2198,147642.04507695284
2199,174710.58152563102
2200,176252.17027330672
2201,153072.1117120892
2202,204267.0459989818
2203,145120.29272360107
2204,174341.13622651686
2205,115866.55622909838
2206,134476.4455590434
2207,240556.70617012418
2208,246296.61181827888
2209,245431.07987857494
2210,138800.8108849406
2211,121065.96452779927
2212,120418.51737508556
2213,133188.12879916534
2214,140909.11771567157
2215,108250.38316875607
2216,171067.70802620414
2217,75912.20397429235
2218,76474.64900134693
2219,72379.3752018597
2220,47873.272944667784
2221,369394.80200200534
2222,288770.4964733598
2223,241040.3114838761
2224,200750.7839813948
2225,132106.47443843487
2226,186933.21268414648
2227,181394.7993572683
2228,277346.32890393736
2229,190213.6518039195
2230,165847.79710885248
2231,207463.2513930634
2232,170183.4155730287
2233,192644.4495864882
2234,244070.4123835556
2235,223591.8797366588
2236,232162.1189781143
2237,289917.1319348834
2238,230857.55636461882
2239,104546.15096086558
2240,158614.10826009428
2241,200744.04799424665
2242,137235.7276725595
2243,147058.91629190886
2244,126516.19993016265
2245,118638.90696549727
2246,143184.4314629803
2247,133705.9794096848
2248,127298.01849671261
2249,134621.25519736705
2250,141747.9380409448
2251,130015.23947934402
2252,177367.05026066507
2253,148560.76093574453
2254,177589.7108662895
2255,181161.1715865946
2256,200406.3683746371
2257,225913.8884054122
2258,191786.6428199233
2259,182775.0579323822
2260,144398.61292628938
2261,212593.67159964054
2262,192538.68893161239
2263,400943.79172641697
2264,462073.29669464973
2265,164031.5227068521
2266,345793.1473362247
2267,321029.4601471587
2268,436683.9530326817
2269,153683.8949839898
2270,193107.38455674413
2271,235980.79675542258
2272,212264.96042515797
2273,182057.78445636915
2274,188928.67148239914
2275,187308.44619797159
2276,198012.01716232242
2277,210306.66296553847
2278,148213.70599538565
2279,140955.01056889066
2280,123286.2464563473
2281,154110.98892694138
2282,172997.2543685943
2283,110250.37919093476
2284,129494.27357292121
2285,157822.50850505513
2286,128511.23994517716
2287,481639.60504822625
2288,273575.11937950394
2289,425674.0422790458
2290,537086.2114932897
2291,307804.48766102333
2292,414104.82783944986
2293,603036.0797343366
2294,419081.8306733072
2295,386978.9017572716
2296,221437.15718389806
2297,402751.8487730293
2298,398139.6127670539
2299,345303.41504947713
2300,320923.92380515917
2301,281581.4071311084
2302,282008.81435056083
2303,229178.4026640293
2304,215572.69040470658
2305,177104.66954456113
2306,172615.67995919686
2307,177179.0242915926
2308,205962.75785476557
2309,307401.55469424336
2310,232143.61187507995
2311,185573.59260484166
2312,173938.30272577613
2313,176585.25054781098
2314,202976.32960775864
2315,148775.28932298993
2316,154605.06441977114
2317,217646.06409162428
2318,172234.7540989567
2319,210291.67552995056
2320,165326.244312114
2321,273571.59808732296
2322,160934.95959484333
2323,214054.89211766355
2324,200287.2888810232
2325,179030.41487818593
2326,184561.5999686593
2327,231533.4379371162
2328,218931.2789029557
2329,196658.0634270496
2330,173902.38240518147
2331,360577.30493145896
2332,461533.9490790047
2333,335417.2161524894
2334,292278.69355074014
2335,320289.1689914163
2336,331827.1132331382
2337,147414.5442377797
2338,206166.67231534328
2339,194362.32768093667
2340,310859.17843302566
2341,161378.88705804592
2342,228814.8925994921
2343,229236.3437153494
2344,222747.6465377787
2345,228597.76662660547
2346,186666.31546392516
2347,201841.52336784493
2348,223623.5173113636
2349,197010.72506391368
2350,279422.6724470876
2351,192415.97686150883
2352,226365.5533077477
2353,265440.1878854382
2354,128539.79981159203
2355,140558.5117762317
2356,165473.30174319292
2357,195857.28994672984
2358,211150.74724024287
2359,125414.561936456
2360,117774.92650579236
2361,161279.64712421197
2362,252397.022061681
2363,131675.03770040598
2364,151308.9835792735
2365,180003.0512521869
2366,178064.57794555652
2367,188366.26241482323
2368,234529.82093957666
2369,173942.07946862173
2370,175248.17036564718
2371,177223.89449335216
2372,185883.60731505323
2373,292628.5583071707
2374,337626.5450081957
2375,250833.2524569718
2376,298401.4339305784
2377,345247.72949938
2378,145074.84909643992
2379,238200.83858524577
2380,152560.64613039425
2381,193695.5026574934
2382,208523.90105776896
2383,202200.49408094143
2384,253359.82101516103
2385,183318.7061666431
2386,155685.83938894913
2387,133171.81036412218
2388,101489.67961431216
2389,125435.94843474228
2390,155753.1144417863
2391,146865.77469418602
2392,123273.00202849238
2393,159392.23734248718
2394,159916.90728078663
2395,208545.14926391994
2396,136571.9482927657
2397,200671.28752106472
2398,141843.5044937642
2399,76955.91004429867
2400,73255.82609592327
2401,110001.34683004432
2402,133545.3192336825
2403,137677.03622937502
2404,157046.63234394172
2405,154189.54346954037
2406,152523.65110527142
2407,137505.31260026328
2408,151393.79180177074
2409,124347.01714866913
2410,166312.65911034294
2411,128323.45266513576
2412,161167.13652439154
2413,137927.7895187996
2414,182556.63500660454
2415,129907.75141654412
2416,134909.0375537156
2417,149218.52973192232
2418,129256.72408790875
2419,139045.08422828006
2420,127481.21893946854
2421,141504.1994896952
2422,107404.42850232513
2423,115212.98031897811
2424,138862.84576559148
2425,250234.80308710542
2426,143097.96229778425
2427,140470.5876594085
2428,191031.78349323332
2429,121033.75038573187
2430,142909.39905589627
2431,107951.93816642275
2432,165678.92488338484
2433,145835.32243823033
2434,147929.0356495906
2435,148446.77297017086
2436,119188.80287336328
2437,121763.89043299564
2438,133922.3198526144
2439,105394.09129364448
2440,122282.36189014139
2441,78892.68725035328
2442,93538.93462853681
2443,134871.4895147847
2444,137603.26462706423
2445,70694.44628813451
2446,150238.57746052163
2447,176075.1579612083
2448,136233.96304549277
2449,129988.8501152285
2450,152287.61054332348
2451,139233.3285194154
2452,186413.77549926803
2453,104513.88820759085
2454,123706.93837307849
2455,110407.85041837695
2456,141374.9299711833
2457,160817.14095456354
2458,144105.90369574656
2459,116557.60202510757
2460,130722.73608460567
2461,137939.2525641917
2462,134706.1804560392
2463,133114.4759729952
2464,178115.4428411155
2465,145486.6990301456
2466,111901.79247659298
2467,114908.08157122198
2468,92804.73967016864
2469,87484.79435868749
2470,202525.203339473
2471,212580.61155692092
2472,164952.21404912465
2473,104727.83409001974
2474,79803.87612069822
2475,185328.09764039458
2476,112192.90476802563
2477,137835.85622044024
2478,175697.1599191542
2479,112508.14101034738
2480,157748.36515760233
2481,127075.07520757284
2482,132705.57667521999
2483,115637.44826843357
2484,126445.25359270301
2485,133207.39142091185
2486,173559.59880191478
2487,163593.27029464344
2488,146144.21907502555
2489,161450.93296789977
2490,141956.47365867076
2491,92852.84926570601
2492,202293.4098660684
2493,150681.83378258182
2494,119373.47345586575
2495,70505.97666599476
2496,232330.75990969286
2497,165921.9302563361
2498,119313.82853782966
2499,87012.20764402224
2500,140656.32199148825
2501,142859.59301518332
2502,146875.88805891486
2503,94681.64681105646
2504,208623.13376922978
2505,239611.7153706709
2506,260526.85922978254
2507,214927.91375137665
2508,246256.25928155947
2509,245034.88260997934
2510,210939.62093969723
2511,192412.15941723555
2512,234067.3526841401
2513,222785.44410158816
2514,253078.1257796383
2515,176437.8947665954
2516,206861.8625461234
2517,161778.36073086006
2518,158019.49095585663
2519,249690.56343061052
2520,243373.96688003722
2521,209026.2419126619
2522,234612.6837766393
2523,125348.97205515488
2524,154084.31699127512
2525,164666.82168462797
2526,141003.50982151783
2527,136951.48574481957
2528,131728.71185571645
2529,165425.98268495424
2530,141081.03644733416
2531,252841.38965425588
2532,252027.9257383275
2533,217701.78335246703
2534,215067.70818129316
2535,278128.544241818
2536,247556.06170671707
2537,248464.9239268486
2538,174139.45827495927
2539,198175.668379236
2540,180739.06238396306
2541,196796.11853944522
2542,181483.75876498307
2543,136874.54475992869
2544,116581.25392047546
2545,135953.2996706259
2546,135729.8657004655
2547,148810.6382009865
2548,149380.33656280258
2549,181274.26028988234
2550,533030.2261744954
2551,161632.8279866102
2552,132774.1705089086
2553,95137.23738178574
2554,100384.55640701838
2555,117950.88541084723
2556,105385.70785843184
2557,106790.7180290595
2558,149103.2654342348
2559,156044.16860694072
2560,167457.10839401482
2561,180783.78589611396
2562,167990.65629930902
2563,163113.5336934818
2564,203409.4738605852
2565,154712.7062985689
2566,186775.5241333704
2567,150084.24357154523
2568,218336.56399878213
2569,247587.63033738203
2570,143464.06326363428
2571,213849.8852465666
2572,137556.47478613316
2573,191331.5997098367
2574,308865.96284494654
2575,162076.28241351637
2576,124360.06907562236
2577,161985.0201427218
2578,79874.10623680154
2579,61387.12198727955
2580,103857.93886059597
2581,109685.99893670663
2582,110527.96817339543
2583,285295.01088128705
2584,135151.12944227757
2585,199662.8358602573
2586,199491.531942104
2587,182238.01895508266
2588,148209.1012765317
2589,145082.35782181847
2590,185643.46573088187
2591,221189.76458224346
2592,196296.6559670736
2593,199485.73612557218
2594,189479.94111726753
2595,187641.1637453175
2596,282273.1194066969
2597,172446.16929278252
2598,305685.16603070166
2599,353467.96969397
2600,164798.85593871353
2601,119934.75558146414
2602,100161.52520020009
2603,109759.11707595995
2604,102548.11794750171
2605,83460.18909250869
2606,175545.38696723728
2607,199360.39309889305
2608,161236.35078689354
2609,160580.43189851427
2610,125502.42733955671
2611,121369.88797515999
2612,178614.9021101311
2613,130075.41938515735
2614,130058.61567382961
2615,156366.73791663768
2616,147393.44495150383
2617,190674.28193912507
2618,236159.21142803464
2619,199152.6431714569
2620,185788.609114909
2621,192579.05118455
2622,178965.8365010246
2623,236557.96460647706
2624,241563.4746108804
2625,339200.3621410364
2626,177814.2155161113
2627,155640.63459643626
2628,546846.8659514883
2629,500891.6714666811
2630,466426.7983936592
2631,462623.8714974013
2632,445224.5639023483
2633,347761.51319731714
2634,436839.1013154876
2635,167463.91928105667
2636,182121.61899168135
2637,209112.7836487799
2638,282843.54274639423
2639,191311.8398928809
2640,173232.64832322494
2641,117580.13569258986
2642,179467.1563625915
2643,102885.4101215284
2644,137784.2883642258
2645,114240.73222907378
2646,99730.9380545757
2647,110836.2180909901
2648,147979.37896740666
2649,145427.8348995421
2650,149557.19320773214
2651,146369.0838792797
2652,459199.144323285
2653,252573.3932952691
2654,296751.74415828846
2655,429364.81144309137
2656,365835.384573974
2657,300075.3958553282
2658,239372.71530843762
2659,370418.5820981985
2660,289529.4471783268
2661,433073.93287741614
2662,432861.4385258478
2663,284161.26630227815
2664,302164.03871360165
2665,350769.360605641
2666,318135.56316206465
2667,171415.27848045106
2668,201786.91777542824
2669,163076.84518156305
2670,235328.24231770192
2671,186900.23885000026
2672,180480.74710825295
2673,213183.80673817752
2674,215748.24561565334
2675,250431.75121727784
2676,192215.70883183286
2677,195303.57848958447
2678,249293.00861338485
2679,340703.8678097943
2680,312744.4293972952
2681,438793.5622930226
2682,345674.5989476914
2683,543707.7069744646
2684,337057.92206790217
2685,305946.03422277
2686,219233.6789728285
2687,202337.11027441404
2688,159874.40799938896
2689,173253.4282244474
2690,353656.06978693337
2691,205423.93327504746
2692,142146.8340595548
2693,195322.5536632906
2694,130287.61080338711
2695,216829.81446938778
2696,192865.953788535
2697,181313.07089730853
2698,165910.01240239452
2699,182391.50217040183
2700,157652.7997320662
2701,152448.93059753254
2702,107430.6703039221
2703,118346.90910934209
2704,136543.1612233059
2705,120029.87424688635
2706,102369.52195904574
2707,113412.60999486259
2708,137494.44479866925
2709,106039.62820838946
2710,119250.49075261274
2711,160266.32576771989
2712,367484.77498571353
2713,149238.17193995346
2714,153532.51655241754
2715,177740.81927887836
2716,144111.97224124533
2717,196728.59611669002
2718,216859.5755590091
2719,149617.88127496018
2720,171859.3645145757
2721,140103.7315346583
2722,175137.81665770724
2723,144228.49335601451
2724,138187.45339802408
2725,137270.26242492715
2726,151744.93096907256
2727,199242.51348693427
2728,169269.11361498886
2729,172173.24127790186
2730,152449.7997095808
2731,136323.17482094595
2732,138420.77714306832
2733,163251.72569806673
2734,121286.28816458918
2735,140405.96683659247
